Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2021/01/03,17:30,1.026,-,0.953
2021/01/03,17:36,1.041,-,0.989
2021/01/03,17:42,1.057,-,1.014
2021/01/03,17:48,1.074,-,1.019
2021/01/03,17:54,1.091,-,1.039
2021/01/03,18:00,1.109,-,1.049
2021/01/03,18:06,1.127,-,1.058
2021/01/03,18:12,1.145,-,1.085
2021/01/03,18:18,1.165,-,1.112
2021/01/03,18:24,1.184,-,1.144
2021/01/03,18:30,1.204,-,1.169
2021/01/03,18:36,1.224,-,1.177
2021/01/03,18:42,1.245,-,1.21
2021/01/03,18:48,1.265,-,1.217
2021/01/03,18:54,1.286,-,1.264
2021/01/03,19:00,1.307,-,1.289
2021/01/03,19:06,1.328,-,1.286
2021/01/03,19:12,1.348,-,1.322
2021/01/03,19:18,1.369,-,1.323
2021/01/03,19:24,1.39,-,1.344
2021/01/03,19:30,1.41,-,1.378
2021/01/03,19:36,1.43,-,1.395
2021/01/03,19:42,1.449,-,1.397
2021/01/03,19:48,1.468,-,1.43
2021/01/03,19:54,1.487,-,1.457
2021/01/03,20:00,1.505,-,1.463
2021/01/03,20:06,1.522,-,1.495
2021/01/03,20:12,1.539,-,1.504
2021/01/03,20:18,1.555,-,1.511
2021/01/03,20:24,1.57,-,1.521
2021/01/03,20:30,1.584,-,1.527
2021/01/03,20:36,1.597,-,1.535
2021/01/03,20:42,1.61,-,1.558
2021/01/03,20:48,1.621,-,1.576
2021/01/03,20:54,1.632,-,1.612
2021/01/03,21:00,1.641,-,1.615
2021/01/03,21:06,1.649,-,1.611
2021/01/03,21:12,1.656,-,1.604
2021/01/03,21:18,1.662,-,1.6
2021/01/03,21:24,1.666,-,1.625
2021/01/03,21:30,1.67,-,1.639
2021/01/03,21:36,1.672,-,1.636
2021/01/03,21:42,1.672,-,1.636
2021/01/03,21:48,1.672,-,1.648
2021/01/03,21:54,1.669,-,1.631
2021/01/03,22:00,1.666,-,1.635
2021/01/03,22:06,1.66,-,1.625
2021/01/03,22:12,1.654,-,1.628
2021/01/03,22:18,1.645,-,1.618
2021/01/03,22:24,1.636,-,1.596
2021/01/03,22:30,1.624,-,1.573
2021/01/03,22:36,1.611,-,1.557
2021/01/03,22:42,1.596,-,1.558
2021/01/03,22:48,1.58,-,1.554
2021/01/03,22:54,1.562,-,1.529
2021/01/03,23:00,1.542,-,1.52
2021/01/03,23:06,1.52,-,1.479
2021/01/03,23:12,1.497,-,1.472
2021/01/03,23:18,1.472,-,1.44
2021/01/03,23:24,1.446,-,1.417
2021/01/03,23:30,1.418,-,1.379
2021/01/03,23:36,1.388,-,1.366
2021/01/03,23:42,1.357,-,1.328
2021/01/03,23:48,1.325,-,1.281
2021/01/03,23:54,1.291,-,1.238
2021/01/04,00:00,1.255,-,1.198
2021/01/04,00:06,1.219,-,1.16
2021/01/04,00:12,1.181,-,1.116
2021/01/04,00:18,1.143,-,1.077
2021/01/04,00:24,1.103,-,1.024
2021/01/04,00:30,1.063,-,0.976
2021/01/04,00:36,1.021,-,0.937
2021/01/04,00:42,0.979,-,0.926
2021/01/04,00:48,0.937,-,0.879
2021/01/04,00:54,0.894,-,0.814
2021/01/04,01:00,0.851,-,0.792
2021/01/04,01:06,0.807,-,0.739
2021/01/04,01:12,0.764,-,0.703
2021/01/04,01:18,0.72,-,0.68
2021/01/04,01:24,0.676,-,0.633
2021/01/04,01:30,0.633,-,0.584
2021/01/04,01:36,0.59,-,0.547
2021/01/04,01:42,0.548,-,0.518
2021/01/04,01:48,0.506,-,0.464
2021/01/04,01:54,0.464,-,0.447
2021/01/04,02:00,0.424,-,0.392
2021/01/04,02:06,0.384,-,0.373
2021/01/04,02:12,0.345,-,0.316
2021/01/04,02:18,0.308,-,0.256
2021/01/04,02:24,0.271,-,0.218
2021/01/04,02:30,0.236,-,0.215
2021/01/04,02:36,0.202,-,0.176
2021/01/04,02:42,0.17,-,0.183
2021/01/04,02:48,0.139,-,0.133
2021/01/04,02:54,0.11,-,0.111
2021/01/04,03:00,0.082,-,0.099
2021/01/04,03:06,0.056,-,0.069
2021/01/04,03:12,0.032,-,0.045
2021/01/04,03:18,0.009,-,0.031
2021/01/04,03:24,-0.012,-,0.014
2021/01/04,03:30,-0.03,-,-0.027
2021/01/04,03:36,-0.047,-,-0.053
2021/01/04,03:42,-0.062,-,-0.041
2021/01/04,03:48,-0.075,-,-0.079
2021/01/04,03:54,-0.086,-,-0.067
2021/01/04,04:00,-0.096,-,-0.079
2021/01/04,04:06,-0.103,-,-0.092
2021/01/04,04:12,-0.108,-,-0.123
2021/01/04,04:18,-0.112,-,-0.12
2021/01/04,04:24,-0.114,-,-0.118
2021/01/04,04:30,-0.113,-,-0.104
2021/01/04,04:36,-0.111,-,-0.119
2021/01/04,04:42,-0.108,-,-0.115
2021/01/04,04:48,-0.103,-,-0.091
2021/01/04,04:54,-0.096,-,-0.087
2021/01/04,05:00,-0.087,-,-0.089
2021/01/04,05:06,-0.077,-,-0.068
2021/01/04,05:12,-0.065,-,-0.059
2021/01/04,05:18,-0.052,-,-0.066
2021/01/04,05:24,-0.037,-,-0.047
2021/01/04,05:30,-0.022,-,-0.05
2021/01/04,05:36,-0.004,-,-0.034
2021/01/04,05:42,0.014,-,-0.031
2021/01/04,05:48,0.034,-,-0.004
2021/01/04,05:54,0.055,-,0.016
2021/01/04,06:00,0.077,-,0.062
2021/01/04,06:06,0.1,-,0.086
2021/01/04,06:12,0.124,-,0.123
2021/01/04,06:18,0.15,-,0.139
2021/01/04,06:24,0.176,-,0.17
2021/01/04,06:30,0.203,-,0.222
2021/01/04,06:36,0.231,-,0.234
2021/01/04,06:42,0.26,-,0.274
2021/01/04,06:48,0.29,-,0.302
2021/01/04,06:54,0.32,-,0.327
2021/01/04,07:00,0.351,-,0.353
2021/01/04,07:06,0.383,-,0.386
2021/01/04,07:12,0.415,-,0.428
2021/01/04,07:18,0.448,-,0.464
2021/01/04,07:24,0.481,-,0.519
2021/01/04,07:30,0.515,-,0.532
2021/01/04,07:36,0.548,-,0.55
2021/01/04,07:42,0.583,-,0.583
2021/01/04,07:48,0.617,-,0.627
2021/01/04,07:54,0.651,-,0.685
2021/01/04,08:00,0.686,-,0.721
2021/01/04,08:06,0.721,-,0.761
2021/01/04,08:12,0.755,-,0.789
2021/01/04,08:18,0.79,-,0.812
2021/01/04,08:24,0.824,-,0.839
2021/01/04,08:30,0.858,-,0.887
2021/01/04,08:36,0.892,-,0.917
2021/01/04,08:42,0.925,-,0.944
2021/01/04,08:48,0.958,-,0.985
2021/01/04,08:54,0.991,-,1.008
2021/01/04,09:00,1.023,-,1.042
2021/01/04,09:06,1.055,-,1.071
2021/01/04,09:12,1.086,-,1.107
2021/01/04,09:18,1.116,-,1.149
2021/01/04,09:24,1.146,-,1.183
2021/01/04,09:30,1.175,-,1.206
2021/01/04,09:36,1.204,-,1.224
2021/01/04,09:42,1.231,-,1.253
2021/01/04,09:48,1.258,-,1.279
2021/01/04,09:54,1.284,-,1.309
2021/01/04,10:00,1.309,-,1.343
2021/01/04,10:06,1.334,-,1.373
2021/01/04,10:12,1.357,-,1.412
2021/01/04,10:18,1.379,-,1.407
2021/01/04,10:24,1.4,-,1.415
2021/01/04,10:30,1.42,-,1.451
2021/01/04,10:36,1.439,-,1.462
2021/01/04,10:42,1.456,-,1.494
2021/01/04,10:48,1.473,-,1.526
2021/01/04,10:54,1.488,-,1.53
2021/01/04,11:00,1.501,-,1.521
2021/01/04,11:06,1.513,-,1.554
2021/01/04,11:12,1.524,-,1.563
2021/01/04,11:18,1.534,-,1.575
2021/01/04,11:24,1.541,-,1.575
2021/01/04,11:30,1.548,-,1.597
2021/01/04,11:36,1.553,-,1.582
2021/01/04,11:42,1.556,-,1.589
2021/01/04,11:48,1.557,-,1.599
2021/01/04,11:54,1.558,-,1.585
2021/01/04,12:00,1.556,-,1.582
2021/01/04,12:06,1.553,-,1.588
2021/01/04,12:12,1.549,-,1.582
2021/01/04,12:18,1.543,-,1.576
2021/01/04,12:24,1.535,-,1.586
2021/01/04,12:30,1.527,-,1.604
2021/01/04,12:36,1.517,-,1.575
2021/01/04,12:42,1.505,-,1.567
2021/01/04,12:48,1.492,-,1.557
2021/01/04,12:54,1.478,-,1.533
2021/01/04,13:00,1.463,-,1.528
2021/01/04,13:06,1.447,-,1.523
2021/01/04,13:12,1.43,-,1.5
2021/01/04,13:18,1.412,-,1.493
2021/01/04,13:24,1.393,-,1.49
2021/01/04,13:30,1.374,-,1.466
2021/01/04,13:36,1.353,-,1.442
2021/01/04,13:42,1.332,-,1.403
2021/01/04,13:48,1.311,-,1.372
2021/01/04,13:54,1.289,-,1.338
2021/01/04,14:00,1.267,-,1.336
2021/01/04,14:06,1.244,-,1.329
2021/01/04,14:12,1.222,-,1.291
2021/01/04,14:18,1.199,-,1.258
2021/01/04,14:24,1.176,-,1.261
2021/01/04,14:30,1.154,-,1.217
2021/01/04,14:36,1.131,-,1.178
2021/01/04,14:42,1.109,-,1.178
2021/01/04,14:48,1.087,-,1.153
2021/01/04,14:54,1.066,-,1.169
2021/01/04,15:00,1.045,-,1.126
2021/01/04,15:06,1.024,-,1.114
2021/01/04,15:12,1.005,-,1.038
2021/01/04,15:18,0.986,-,1.04
2021/01/04,15:24,0.967,-,1.008
2021/01/04,15:30,0.95,-,1.002
2021/01/04,15:36,0.934,-,0.964
2021/01/04,15:42,0.918,-,0.958
2021/01/04,15:48,0.904,-,0.957
2021/01/04,15:54,0.89,-,0.924
2021/01/04,16:00,0.878,-,0.913
2021/01/04,16:06,0.866,-,0.907
2021/01/04,16:12,0.856,-,0.894
2021/01/04,16:18,0.847,-,0.881
2021/01/04,16:24,0.839,-,0.9
2021/01/04,16:30,0.833,-,0.897
2021/01/04,16:36,0.827,-,0.905
2021/01/04,16:42,0.823,-,0.859
2021/01/04,16:48,0.82,-,0.881
2021/01/04,16:54,0.818,-,0.877
2021/01/04,17:00,0.817,-,0.87
2021/01/04,17:06,0.817,-,0.865
2021/01/04,17:12,0.819,-,0.884
2021/01/04,17:18,0.821,-,0.873
2021/01/04,17:24,0.824,-,0.854
2021/01/04,17:30,0.829,-,0.877
2021/01/04,17:36,0.834,-,0.896
2021/01/04,17:42,0.841,-,0.896
2021/01/04,17:48,0.848,-,0.937
2021/01/04,17:54,0.857,-,0.941
2021/01/04,18:00,0.866,-,0.951
2021/01/04,18:06,0.876,-,0.966
2021/01/04,18:12,0.887,-,0.974
2021/01/04,18:18,0.898,-,0.985
2021/01/04,18:24,0.911,-,0.98
2021/01/04,18:30,0.924,-,1.008
2021/01/04,18:36,0.937,-,1.031
2021/01/04,18:42,0.952,-,1.018
2021/01/04,18:48,0.967,-,1.055
2021/01/04,18:54,0.983,-,1.071
2021/01/04,19:00,0.999,-,1.079
2021/01/04,19:06,1.016,-,1.072
2021/01/04,19:12,1.033,-,1.092
2021/01/04,19:18,1.051,-,1.1
2021/01/04,19:24,1.069,-,1.101
2021/01/04,19:30,1.088,-,1.142
2021/01/04,19:36,1.106,-,1.161
2021/01/04,19:42,1.125,-,1.183
2021/01/04,19:48,1.144,-,1.202
2021/01/04,19:54,1.164,-,1.24
2021/01/04,20:00,1.183,-,1.262
2021/01/04,20:06,1.202,-,1.302
2021/01/04,20:12,1.221,-,1.301
2021/01/04,20:18,1.241,-,1.311
2021/01/04,20:24,1.259,-,1.334
2021/01/04,20:30,1.278,-,1.343
2021/01/04,20:36,1.296,-,1.364
2021/01/04,20:42,1.314,-,1.404
2021/01/04,20:48,1.332,-,1.385
2021/01/04,20:54,1.349,-,1.408
2021/01/04,21:00,1.365,-,1.42
2021/01/04,21:06,1.381,-,1.44
2021/01/04,21:12,1.396,-,1.448
2021/01/04,21:18,1.41,-,1.46
2021/01/04,21:24,1.424,-,1.458
2021/01/04,21:30,1.437,-,1.485
2021/01/04,21:36,1.449,-,1.503
2021/01/04,21:42,1.46,-,1.518
2021/01/04,21:48,1.47,-,1.536
2021/01/04,21:54,1.479,-,1.542
2021/01/04,22:00,1.488,-,1.542
2021/01/04,22:06,1.495,-,1.548
2021/01/04,22:12,1.501,-,1.57
2021/01/04,22:18,1.506,-,1.549
2021/01/04,22:24,1.51,-,1.568
2021/01/04,22:30,1.513,-,1.577
2021/01/04,22:36,1.514,-,1.579
2021/01/04,22:42,1.515,-,1.544
2021/01/04,22:48,1.514,-,1.55
2021/01/04,22:54,1.512,-,1.527
2021/01/04,23:00,1.508,-,1.556
2021/01/04,23:06,1.504,-,1.541
2021/01/04,23:12,1.497,-,1.529
2021/01/04,23:18,1.49,-,1.551
2021/01/04,23:24,1.481,-,1.514
2021/01/04,23:30,1.47,-,1.508
2021/01/04,23:36,1.458,-,1.493
2021/01/04,23:42,1.445,-,1.475
2021/01/04,23:48,1.43,-,1.466
2021/01/04,23:54,1.414,-,1.443
2021/01/05,00:00,1.396,-,1.425
2021/01/05,00:06,1.377,-,1.421
2021/01/05,00:12,1.356,-,1.364
2021/01/05,00:18,1.334,-,1.367
2021/01/05,00:24,1.31,-,1.336
2021/01/05,00:30,1.285,-,1.299
2021/01/05,00:36,1.259,-,1.258
2021/01/05,00:42,1.232,-,1.214
2021/01/05,00:48,1.203,-,1.185
2021/01/05,00:54,1.173,-,1.154
2021/01/05,01:00,1.143,-,1.141
2021/01/05,01:06,1.111,-,1.101
2021/01/05,01:12,1.078,-,1.067
2021/01/05,01:18,1.044,-,1.034
2021/01/05,01:24,1.01,-,0.989
2021/01/05,01:30,0.975,-,0.953
2021/01/05,01:36,0.939,-,0.902
2021/01/05,01:42,0.903,-,0.873
2021/01/05,01:48,0.867,-,0.843
2021/01/05,01:54,0.83,-,0.797
2021/01/05,02:00,0.793,-,0.759
2021/01/05,02:06,0.756,-,0.729
2021/01/05,02:12,0.719,-,0.68
2021/01/05,02:18,0.682,-,0.638
2021/01/05,02:24,0.646,-,0.587
2021/01/05,02:30,0.609,-,0.549
2021/01/05,02:36,0.573,-,0.523
2021/01/05,02:42,0.538,-,0.506
2021/01/05,02:48,0.503,-,0.454
2021/01/05,02:54,0.469,-,0.425
2021/01/05,03:00,0.435,-,0.392
2021/01/05,03:06,0.403,-,0.348
2021/01/05,03:12,0.371,-,0.319
2021/01/05,03:18,0.341,-,0.306
2021/01/05,03:24,0.311,-,0.267
2021/01/05,03:30,0.283,-,0.253
2021/01/05,03:36,0.256,-,0.227
2021/01/05,03:42,0.231,-,0.199
2021/01/05,03:48,0.206,-,0.201
2021/01/05,03:54,0.184,-,0.157
2021/01/05,04:00,0.162,-,0.127
2021/01/05,04:06,0.143,-,0.104
2021/01/05,04:12,0.125,-,0.101
2021/01/05,04:18,0.108,-,0.064
2021/01/05,04:24,0.093,-,0.052
2021/01/05,04:30,0.08,-,0.052
2021/01/05,04:36,0.069,-,0.033
2021/01/05,04:42,0.059,-,0.033
2021/01/05,04:48,0.052,-,0.018
2021/01/05,04:54,0.045,-,0.018
2021/01/05,05:00,0.041,-,0.016
2021/01/05,05:06,0.038,-,-0.005
2021/01/05,05:12,0.037,-,0.001
2021/01/05,05:18,0.038,-,0.009
2021/01/05,05:24,0.04,-,-0.002
2021/01/05,05:30,0.044,-,-0.008
2021/01/05,05:36,0.049,-,0.002
2021/01/05,05:42,0.056,-,0.001
2021/01/05,05:48,0.064,-,-0.003
2021/01/05,05:54,0.074,-,0.019
2021/01/05,06:00,0.086,-,0.02
2021/01/05,06:06,0.098,-,0.049
2021/01/05,06:12,0.112,-,0.062
2021/01/05,06:18,0.128,-,0.084
2021/01/05,06:24,0.144,-,0.092
2021/01/05,06:30,0.162,-,0.123
2021/01/05,06:36,0.181,-,0.136
2021/01/05,06:42,0.201,-,0.144
2021/01/05,06:48,0.222,-,0.177
2021/01/05,06:54,0.245,-,0.177
2021/01/05,07:00,0.268,-,0.2
2021/01/05,07:06,0.292,-,0.235
2021/01/05,07:12,0.317,-,0.245
2021/01/05,07:18,0.344,-,0.286
2021/01/05,07:24,0.371,-,0.327
2021/01/05,07:30,0.398,-,0.342
2021/01/05,07:36,0.427,-,0.357
2021/01/05,07:42,0.456,-,0.399
2021/01/05,07:48,0.486,-,0.43
2021/01/05,07:54,0.517,-,0.475
2021/01/05,08:00,0.548,-,0.501
2021/01/05,08:06,0.58,-,0.538
2021/01/05,08:12,0.612,-,0.546
2021/01/05,08:18,0.644,-,0.576
2021/01/05,08:24,0.677,-,0.625
2021/01/05,08:30,0.71,-,0.68
2021/01/05,08:36,0.743,-,0.701
2021/01/05,08:42,0.777,-,0.726
2021/01/05,08:48,0.81,-,0.755
2021/01/05,08:54,0.844,-,0.796
2021/01/05,09:00,0.877,-,0.82
2021/01/05,09:06,0.91,-,0.857
2021/01/05,09:12,0.943,-,0.882
2021/01/05,09:18,0.976,-,0.911
2021/01/05,09:24,1.009,-,0.954
2021/01/05,09:30,1.041,-,0.983
2021/01/05,09:36,1.073,-,1.026
2021/01/05,09:42,1.104,-,1.062
2021/01/05,09:48,1.135,-,1.08
2021/01/05,09:54,1.165,-,1.119
2021/01/05,10:00,1.195,-,1.146
2021/01/05,10:06,1.224,-,1.178
2021/01/05,10:12,1.253,-,1.184
2021/01/05,10:18,1.28,-,1.225
2021/01/05,10:24,1.307,-,1.273
2021/01/05,10:30,1.334,-,1.284
2021/01/05,10:36,1.359,-,1.313
2021/01/05,10:42,1.384,-,1.328
2021/01/05,10:48,1.407,-,1.357
2021/01/05,10:54,1.43,-,1.372
2021/01/05,11:00,1.452,-,1.397
2021/01/05,11:06,1.472,-,1.43
2021/01/05,11:12,1.492,-,1.436
2021/01/05,11:18,1.51,-,1.461
2021/01/05,11:24,1.528,-,1.467
2021/01/05,11:30,1.544,-,1.497
2021/01/05,11:36,1.558,-,1.494
2021/01/05,11:42,1.572,-,1.507
2021/01/05,11:48,1.584,-,1.536
2021/01/05,11:54,1.595,-,1.547
2021/01/05,12:00,1.604,-,1.538
2021/01/05,12:06,1.612,-,1.552
2021/01/05,12:12,1.618,-,1.566
2021/01/05,12:18,1.623,-,1.591
2021/01/05,12:24,1.626,-,1.585
2021/01/05,12:30,1.628,-,1.592
2021/01/05,12:36,1.628,-,1.599
2021/01/05,12:42,1.627,-,1.59
2021/01/05,12:48,1.624,-,1.593
2021/01/05,12:54,1.619,-,1.567
2021/01/05,13:00,1.613,-,1.567
2021/01/05,13:06,1.605,-,1.57
2021/01/05,13:12,1.596,-,1.564
2021/01/05,13:18,1.586,-,1.555
2021/01/05,13:24,1.574,-,1.535
2021/01/05,13:30,1.56,-,1.528
2021/01/05,13:36,1.546,-,1.524
2021/01/05,13:42,1.53,-,1.513
2021/01/05,13:48,1.513,-,1.505
2021/01/05,13:54,1.494,-,1.468
2021/01/05,14:00,1.475,-,1.444
2021/01/05,14:06,1.455,-,1.446
2021/01/05,14:12,1.433,-,1.44
2021/01/05,14:18,1.411,-,1.421
2021/01/05,14:24,1.388,-,1.374
2021/01/05,14:30,1.364,-,1.347
2021/01/05,14:36,1.34,-,1.333
2021/01/05,14:42,1.315,-,1.292
2021/01/05,14:48,1.29,-,1.268
2021/01/05,14:54,1.264,-,1.253
2021/01/05,15:00,1.238,-,1.241
2021/01/05,15:06,1.212,-,1.184
2021/01/05,15:12,1.185,-,1.176
2021/01/05,15:18,1.159,-,1.134
2021/01/05,15:24,1.133,-,1.108
2021/01/05,15:30,1.106,-,1.054
2021/01/05,15:36,1.08,-,1.026
2021/01/05,15:42,1.055,-,0.999
2021/01/05,15:48,1.029,-,0.974
2021/01/05,15:54,1.004,-,0.963
2021/01/05,16:00,0.98,-,0.944
2021/01/05,16:06,0.956,-,0.917
2021/01/05,16:12,0.933,-,0.882
2021/01/05,16:18,0.911,-,0.855
2021/01/05,16:24,0.889,-,0.841
2021/01/05,16:30,0.869,-,0.823
2021/01/05,16:36,0.849,-,0.785
2021/01/05,16:42,0.83,-,0.775
2021/01/05,16:48,0.813,-,0.759
2021/01/05,16:54,0.796,-,0.727
2021/01/05,17:00,0.781,-,0.723
2021/01/05,17:06,0.766,-,0.716
2021/01/05,17:12,0.753,-,0.69
2021/01/05,17:18,0.741,-,0.673
2021/01/05,17:24,0.73,-,0.678
2021/01/05,17:30,0.721,-,0.66
2021/01/05,17:36,0.712,-,0.641
2021/01/05,17:42,0.705,-,0.638
2021/01/05,17:48,0.699,-,0.638
2021/01/05,17:54,0.694,-,0.649
2021/01/05,18:00,0.69,-,0.627
2021/01/05,18:06,0.688,-,0.624
2021/01/05,18:12,0.686,-,0.62
2021/01/05,18:18,0.686,-,0.63
2021/01/05,18:24,0.687,-,0.615
2021/01/05,18:30,0.688,-,0.611
2021/01/05,18:36,0.691,-,0.615
2021/01/05,18:42,0.695,-,0.642
2021/01/05,18:48,0.7,-,0.619
2021/01/05,18:54,0.706,-,0.634
2021/01/05,19:00,0.713,-,0.654
2021/01/05,19:06,0.72,-,0.617
2021/01/05,19:12,0.729,-,0.661
2021/01/05,19:18,0.739,-,0.642
2021/01/05,19:24,0.749,-,0.658
2021/01/05,19:30,0.76,-,0.695
2021/01/05,19:36,0.772,-,0.682
2021/01/05,19:42,0.785,-,0.716
2021/01/05,19:48,0.798,-,0.708
2021/01/05,19:54,0.812,-,0.724
2021/01/05,20:00,0.827,-,0.753
2021/01/05,20:06,0.843,-,0.763
2021/01/05,20:12,0.858,-,0.779
2021/01/05,20:18,0.875,-,0.805
2021/01/05,20:24,0.892,-,0.803
2021/01/05,20:30,0.909,-,0.835
2021/01/05,20:36,0.927,-,0.851
2021/01/05,20:42,0.945,-,0.879
2021/01/05,20:48,0.963,-,0.888
2021/01/05,20:54,0.981,-,0.904
2021/01/05,21:00,0.999,-,0.913
2021/01/05,21:06,1.018,-,0.94
2021/01/05,21:12,1.036,-,0.969
2021/01/05,21:18,1.055,-,0.987
2021/01/05,21:24,1.073,-,1.009
2021/01/05,21:30,1.091,-,1.023
2021/01/05,21:36,1.109,-,1.033
2021/01/05,21:42,1.126,-,1.045
2021/01/05,21:48,1.143,-,1.067
2021/01/05,21:54,1.16,-,1.098
2021/01/05,22:00,1.176,-,1.086
2021/01/05,22:06,1.192,-,1.117
2021/01/05,22:12,1.207,-,1.138
2021/01/05,22:18,1.222,-,1.146
2021/01/05,22:24,1.236,-,1.169
2021/01/05,22:30,1.249,-,1.172
2021/01/05,22:36,1.261,-,1.197
2021/01/05,22:42,1.273,-,1.193
2021/01/05,22:48,1.284,-,1.234
2021/01/05,22:54,1.295,-,1.224
2021/01/05,23:00,1.304,-,1.239
2021/01/05,23:06,1.313,-,1.215
2021/01/05,23:12,1.321,-,1.266
2021/01/05,23:18,1.328,-,1.261
2021/01/05,23:24,1.334,-,1.275
2021/01/05,23:30,1.339,-,1.292
2021/01/05,23:36,1.343,-,1.262
2021/01/05,23:42,1.346,-,1.299
2021/01/05,23:48,1.348,-,1.298
2021/01/05,23:54,1.348,-,1.308
2021/01/06,00:00,1.348,-,1.302
2021/01/06,00:06,1.346,-,1.286
2021/01/06,00:12,1.344,-,1.292
2021/01/06,00:18,1.34,-,1.301
2021/01/06,00:24,1.335,-,1.291
2021/01/06,00:30,1.328,-,1.285
2021/01/06,00:36,1.321,-,1.289
2021/01/06,00:42,1.312,-,1.268
2021/01/06,00:48,1.302,-,1.251
2021/01/06,00:54,1.29,-,1.24
2021/01/06,01:00,1.277,-,1.231
2021/01/06,01:06,1.263,-,1.207
2021/01/06,01:12,1.248,-,1.222
2021/01/06,01:18,1.231,-,1.194
2021/01/06,01:24,1.214,-,1.151
2021/01/06,01:30,1.195,-,1.132
2021/01/06,01:36,1.175,-,1.143
2021/01/06,01:42,1.153,-,1.097
2021/01/06,01:48,1.131,-,1.073
2021/01/06,01:54,1.108,-,1.06
2021/01/06,02:00,1.084,-,1.015
2021/01/06,02:06,1.059,-,0.98
2021/01/06,02:12,1.033,-,0.961
2021/01/06,02:18,1.007,-,0.934
2021/01/06,02:24,0.98,-,0.906
2021/01/06,02:30,0.952,-,0.871
2021/01/06,02:36,0.923,-,0.847
2021/01/06,02:42,0.895,-,0.802
2021/01/06,02:48,0.866,-,0.787
2021/01/06,02:54,0.836,-,0.756
2021/01/06,03:00,0.807,-,0.714
2021/01/06,03:06,0.777,-,0.688
2021/01/06,03:12,0.748,-,0.659
2021/01/06,03:18,0.718,-,0.625
2021/01/06,03:24,0.689,-,0.593
2021/01/06,03:30,0.66,-,0.54
2021/01/06,03:36,0.631,-,0.531
2021/01/06,03:42,0.602,-,0.504
2021/01/06,03:48,0.574,-,0.471
2021/01/06,03:54,0.547,-,0.437
2021/01/06,04:00,0.52,-,0.414
2021/01/06,04:06,0.494,-,0.384
2021/01/06,04:12,0.469,-,0.355
2021/01/06,04:18,0.445,-,0.345
2021/01/06,04:24,0.421,-,0.324
2021/01/06,04:30,0.399,-,0.321
2021/01/06,04:36,0.378,-,0.268
2021/01/06,04:42,0.358,-,0.272
2021/01/06,04:48,0.339,-,0.252
2021/01/06,04:54,0.321,-,0.231
2021/01/06,05:00,0.305,-,0.209
2021/01/06,05:06,0.29,-,0.202
2021/01/06,05:12,0.277,-,0.197
2021/01/06,05:18,0.265,-,0.175
2021/01/06,05:24,0.254,-,0.147
2021/01/06,05:30,0.245,-,0.16
2021/01/06,05:36,0.237,-,0.146
2021/01/06,05:42,0.231,-,0.133
2021/01/06,05:48,0.227,-,0.129
2021/01/06,05:54,0.224,-,0.12
2021/01/06,06:00,0.222,-,0.124
2021/01/06,06:06,0.222,-,0.135
2021/01/06,06:12,0.223,-,0.123
2021/01/06,06:18,0.226,-,0.147
2021/01/06,06:24,0.231,-,0.137
2021/01/06,06:30,0.236,-,0.143
2021/01/06,06:36,0.244,-,0.156
2021/01/06,06:42,0.252,-,0.168
2021/01/06,06:48,0.262,-,0.184
2021/01/06,06:54,0.273,-,0.176
2021/01/06,07:00,0.286,-,0.206
2021/01/06,07:06,0.299,-,0.192
2021/01/06,07:12,0.314,-,0.182
2021/01/06,07:18,0.33,-,0.218
2021/01/06,07:24,0.348,-,0.218
2021/01/06,07:30,0.366,-,0.26
2021/01/06,07:36,0.385,-,0.292
2021/01/06,07:42,0.406,-,0.293
2021/01/06,07:48,0.428,-,0.331
2021/01/06,07:54,0.45,-,0.357
2021/01/06,08:00,0.474,-,0.375
2021/01/06,08:06,0.498,-,0.433
2021/01/06,08:12,0.523,-,0.465
2021/01/06,08:18,0.55,-,0.473
2021/01/06,08:24,0.577,-,0.492
2021/01/06,08:30,0.604,-,0.544
2021/01/06,08:36,0.633,-,0.555
2021/01/06,08:42,0.662,-,0.572
2021/01/06,08:48,0.691,-,0.619
2021/01/06,08:54,0.721,-,0.656
2021/01/06,09:00,0.752,-,0.692
2021/01/06,09:06,0.783,-,0.733
2021/01/06,09:12,0.814,-,0.756
2021/01/06,09:18,0.846,-,0.783
2021/01/06,09:24,0.878,-,0.822
2021/01/06,09:30,0.91,-,0.826
2021/01/06,09:36,0.942,-,0.866
2021/01/06,09:42,0.974,-,0.895
2021/01/06,09:48,1.006,-,0.93
2021/01/06,09:54,1.038,-,0.969
2021/01/06,10:00,1.07,-,1.012
2021/01/06,10:06,1.102,-,1.031
2021/01/06,10:12,1.133,-,1.072
2021/01/06,10:18,1.164,-,1.103
2021/01/06,10:24,1.195,-,1.14
2021/01/06,10:30,1.225,-,1.163
2021/01/06,10:36,1.255,-,1.193
2021/01/06,10:42,1.284,-,1.229
2021/01/06,10:48,1.313,-,1.267
2021/01/06,10:54,1.341,-,1.278
2021/01/06,11:00,1.368,-,1.303
2021/01/06,11:06,1.395,-,1.33
2021/01/06,11:12,1.42,-,1.364
2021/01/06,11:18,1.446,-,1.379
2021/01/06,11:24,1.47,-,1.415
2021/01/06,11:30,1.493,-,1.441
2021/01/06,11:36,1.516,-,1.466
